item_id,title,category,subcategory,brand,description,price,content_tags,base_quality,exposure_weight,is_cold_start_item,launch_date,price_percentile
2052,Pistonworks Classic Tyre 830,Automotive,Tyres,Pistonworks,"Pistonworks Classic Tyres built for gifting. This Automotive product features certified and high performance construction. Part of the Pistonworks Tyres range, it is designed for value-conscious shoppers who want reliable tyres performance. Key attributes: certified, high performance, anti rust, universal fit.",1433.66,certified|high-performance|anti-rust|universal-fit,0.9239,7.940473114576383e-05,0,2025-01-10,0.5388
2053,Torqline Heritage Tool 942,Automotive,Tools,Torqline,"Torqline Heritage Tools built for travel. This Automotive product features long life and certified construction. Part of the Torqline Tools range, it is designed for frequent travellers who want reliable tools performance. Key attributes: long life, certified, impact resistant, universal fit.",1226.38,long-life|certified|impact-resistant|universal-fit,0.8284,0.00018214352651368783,0,2025-01-03,0.492
2054,Kravix Pro Headphone 408,Electronics,Headphones,Kravix,"Kravix Pro Headphones built for long-term use. This Electronics product features noise cancelling and waterproof construction. Part of the Kravix Headphones range, it is designed for first-time buyers who want reliable headphones performance. Key attributes: noise cancelling, waterproof, professional, touchscreen, voice assistant.",6583.9,noise-cancelling|waterproof|professional|touchscreen|voice-assistant,0.6822,0.00011635662486483732,0,2025-07-25,0.8896
2055,Gearhaus Max Car Care 958,Automotive,Car Care,Gearhaus,"Gearhaus Max Car Care built for everyday convenience. This Automotive product features impact resistant and long life construction. Part of the Gearhaus Car Care range, it is designed for value-conscious shoppers who want reliable car care performance. Key attributes: impact resistant, long life, anti rust.",633.97,impact-resistant|long-life|anti-rust,0.8335,9.187930260621037e-05,0,2025-04-06,0.2912
2056,Nutrify Studio Ayurveda 804,Health & Wellness,Ayurveda,Nutrify,"Nutrify Studio Ayurveda built for everyday convenience. This Health & Wellness product features immunity and daily use construction. Part of the Nutrify Ayurveda range, it is designed for professionals who want reliable ayurveda performance. Key attributes: immunity, daily use, doctor recommended.",5390.9,immunity|daily-use|doctor-recommended,0.853,6.507333886951106e-05,0,2025-01-06,0.8628
2057,Zentro Studio Gaming Console 840,Electronics,Gaming Consoles,Zentro,"Zentro Studio Gaming Consoles built for home use. This Electronics product features wireless and noise cancelling construction. Part of the Zentro Gaming Consoles range, it is designed for families who want reliable gaming consoles performance. Key attributes: wireless, noise cancelling, high resolution, long battery.",14176.17,wireless|noise-cancelling|high-resolution|long-battery,0.8452,1.3764940642511475e-07,1,2026-06-02,0.9644
2058,Wellspring Signature Wellness Tech 548,Health & Wellness,Wellness Tech,Wellspring,"Wellspring Signature Wellness Tech built for travel. This Health & Wellness product features rechargeable and doctor recommended construction. Part of the Wellspring Wellness Tech range, it is designed for value-conscious shoppers who want reliable wellness tech performance. Key attributes: rechargeable, doctor recommended, sports nutrition.",902.92,rechargeable|doctor-recommended|sports-nutrition,0.5849,0.00010902843606935813,0,2025-08-29,0.394
2059,Kravix Everyday Tablet 581,Electronics,Tablets,Kravix,"Kravix Everyday Tablets built for daily use. This Electronics product features high resolution and long battery construction. Part of the Kravix Tablets range, it is designed for frequent travellers who want reliable tablets performance. Key attributes: high resolution, long battery, bluetooth, portable, voice assistant.",7081.49,high-resolution|long-battery|bluetooth|portable|voice-assistant,0.6131,1.7237815184425206e-07,1,2026-06-04,0.8964
2060,Motorix Compact Lubricant 787,Automotive,Lubricants,Motorix,"Motorix Compact Lubricants built for long-term use. This Automotive product features impact resistant and all terrain construction. Part of the Motorix Lubricants range, it is designed for gift shoppers who want reliable lubricants performance. Key attributes: impact resistant, all terrain, oem grade, compact.",735.74,impact-resistant|all-terrain|oem-grade|compact,0.6222,5.078760052273316e-07,1,2026-06-25,0.3396
2061,Ironvale Pro Cycling 580,Sports & Outdoors,Cycling,Ironvale,"Ironvale Pro Cycling built for home use. This Sports & Outdoors product features professional and ergonomic construction. Part of the Ironvale Cycling range, it is designed for students who want reliable cycling performance. Key attributes: professional, ergonomic, beginner friendly, high impact.",1497.86,professional|ergonomic|beginner-friendly|high-impact,0.6257,0.00014398271946494735,0,2025-02-02,0.5552
2062,Bioform Lite Ayurveda 129,Health & Wellness,Ayurveda,Bioform,"Bioform Lite Ayurveda built for long-term use. This Health & Wellness product features sports nutrition and iso certified construction. Part of the Bioform Ayurveda range, it is designed for enthusiasts who want reliable ayurveda performance. Key attributes: sports nutrition, iso certified, portable, doctor recommended, clinically tested.",2427.58,sports-nutrition|iso-certified|portable|doctor-recommended|clinically-tested,0.3195,0.00254428816785984,0,2024-08-26,0.7056
2063,Everhome Heritage Cookware 417,Home & Kitchen,Cookware,Everhome,"Everhome Heritage Cookware built for travel. This Home & Kitchen product features compact and durable construction. Part of the Everhome Cookware range, it is designed for enthusiasts who want reliable cookware performance. Key attributes: compact, durable, dishwasher safe, modular.",4375.23,compact|durable|dishwasher-safe|modular,0.5632,6.834464320972164e-05,0,2025-12-23,0.8268
2064,Nordhaus Signature Furniture 891,Home & Kitchen,Furniture,Nordhaus,"Nordhaus Signature Furniture built for home use. This Home & Kitchen product features premium finish and minimalist construction. Part of the Nordhaus Furniture range, it is designed for enthusiasts who want reliable furniture performance. Key attributes: premium finish, minimalist, durable, stainless steel.",5155.51,premium-finish|minimalist|durable|stainless-steel,0.6655,9.074094468302427e-05,0,2025-11-22,0.8548
2065,Motorix Ultra Lubricant 472,Automotive,Lubricants,Motorix,"Motorix Ultra Lubricants built for gifting. This Automotive product features easy install and long life construction. Part of the Motorix Lubricants range, it is designed for enthusiasts who want reliable lubricants performance. Key attributes: easy install, long life, heavy duty, oem grade.",5664.29,easy-install|long-life|heavy-duty|oem-grade,0.6389,0.00011361886794024079,0,2026-04-30,0.87
2066,Roastcraft Classic Snack 900,Grocery & Gourmet,Snacks,Roastcraft,"Roastcraft Classic Snacks built for long-term use. This Grocery & Gourmet product features farm sourced and artisanal construction. Part of the Roastcraft Snacks range, it is designed for professionals who want reliable snacks performance. Key attributes: farm sourced, artisanal, sugar free, single origin.",80.23,farm-sourced|artisanal|sugar-free|single-origin,0.8412,7.205530727519756e-05,0,2025-09-02,0.0068
2067,Puzzlecraft Ultra Puzzle 381,Toys & Games,Puzzles,Puzzlecraft,"Puzzlecraft Ultra Puzzles built for daily use. This Toys & Games product features battery operated and family construction. Part of the Puzzlecraft Puzzles range, it is designed for value-conscious shoppers who want reliable puzzles performance. Key attributes: battery operated, family, wooden, creative.",1262.38,battery-operated|family|wooden|creative,0.7401,0.0001356275776525892,0,2024-11-14,0.502
2068,Grainmill Essential Beverage 701,Grocery & Gourmet,Beverages,Grainmill,"Grainmill Essential Beverages built for daily use. This Grocery & Gourmet product features no preservatives and single origin construction. Part of the Grainmill Beverages range, it is designed for gift shoppers who want reliable beverages performance. Key attributes: no preservatives, single origin, vegan, high protein, wholegrain.",194.3,no-preservatives|single-origin|vegan|high-protein|wholegrain,0.9576,6.118252330223267e-05,0,2025-09-22,0.0648
2069,Grainmill Max Beverage 811,Grocery & Gourmet,Beverages,Grainmill,"Grainmill Max Beverages built for professional use. This Grocery & Gourmet product features sugar free and no preservatives construction. Part of the Grainmill Beverages range, it is designed for enthusiasts who want reliable beverages performance. Key attributes: sugar free, no preservatives, wholegrain, cold pressed.",805.29,sugar-free|no-preservatives|wholegrain|cold-pressed,0.6637,4.143343192082331e-07,1,2026-06-23,0.3656
2070,Volante Ultra Speaker 297,Electronics,Speakers,Volante,"Volante Ultra Speakers built for long-term use. This Electronics product features fast charging and wireless construction. Part of the Volante Speakers range, it is designed for gift shoppers who want reliable speakers performance. Key attributes: fast charging, wireless, noise cancelling, gaming, waterproof.",3519.86,fast-charging|wireless|noise-cancelling|gaming|waterproof,0.7997,9.843650918126489e-05,0,2026-01-13,0.7924
2071,Aurelis Pro Laptop 962,Electronics,Laptops,Aurelis,"Aurelis Pro Laptops built for everyday convenience. This Electronics product features high resolution and waterproof construction. Part of the Aurelis Laptops range, it is designed for gift shoppers who want reliable laptops performance. Key attributes: high resolution, waterproof, gaming, noise cancelling.",10823.42,high-resolution|waterproof|gaming|noise-cancelling,0.5943,0.002040044164691911,0,2025-12-30,0.9424
2072,Vestira Advanced Handbag 487,Fashion,Handbags,Vestira,"Vestira Advanced Handbags built for professional use. This Fashion product features everyday and leather construction. Part of the Vestira Handbags range, it is designed for students who want reliable handbags performance. Key attributes: everyday, leather, cotton.",1438.22,everyday|leather|cotton,0.5225,7.407236086800034e-05,0,2026-01-08,0.54
2073,Northloom Elite Men's Clothing 936,Fashion,Men's Clothing,Northloom,"Northloom Elite Men's Clothing built for outdoor use. This Fashion product features leather and sustainable construction. Part of the Northloom Men's Clothing range, it is designed for families who want reliable men's clothing performance. Key attributes: leather, sustainable, lightweight, everyday.",1372.94,leather|sustainable|lightweight|everyday,0.657,0.00015660855192801198,0,2024-10-23,0.5284
2074,Gearhaus Elite Electronics & GPS 505,Automotive,Electronics & GPS,Gearhaus,"Gearhaus Elite Electronics & GPS built for everyday convenience. This Automotive product features long life and oem grade construction. Part of the Gearhaus Electronics & GPS range, it is designed for professionals who want reliable electronics & gps performance. Key attributes: long life, oem grade, universal fit, compact, impact resistant.",446.75,long-life|oem-grade|universal-fit|compact|impact-resistant,0.623,0.00010151034477721944,0,2024-07-29,0.2052
2075,Coppernest Studio Cookware 246,Home & Kitchen,Cookware,Coppernest,"Coppernest Studio Cookware built for everyday convenience. This Home & Kitchen product features durable and modular construction. Part of the Coppernest Cookware range, it is designed for frequent travellers who want reliable cookware performance. Key attributes: durable, modular, dishwasher safe, space saving.",2671.65,durable|modular|dishwasher-safe|space-saving,0.4838,0.00014173464527702533,0,2025-07-16,0.7332
2076,Dermivia Signature Makeup 348,Beauty & Personal Care,Makeup,Dermivia,"Dermivia Signature Makeup built for home use. This Beauty & Personal Care product features organic and hydrating construction. Part of the Dermivia Makeup range, it is designed for families who want reliable makeup performance. Key attributes: organic, hydrating, paraben free, fragrance free, spf.",578.08,organic|hydrating|paraben-free|fragrance-free|spf,0.6531,7.59523341505173e-05,0,2026-03-24,0.2676
2077,Volante Ultra Tablet 631,Electronics,Tablets,Volante,"Volante Ultra Tablets built for long-term use. This Electronics product features wireless and long battery construction. Part of the Volante Tablets range, it is designed for gift shoppers who want reliable tablets performance. Key attributes: wireless, long battery, bluetooth, gaming, professional.",1999.0,wireless|long-battery|bluetooth|gaming|professional,0.775,0.00015433963600086653,0,2024-07-19,0.65
2078,Motorix Prime Bike Accessorie 207,Automotive,Bike Accessories,Motorix,"Motorix Prime Bike Accessories built for professional use. This Automotive product features easy install and high performance construction. Part of the Motorix Bike Accessories range, it is designed for professionals who want reliable bike accessories performance. Key attributes: easy install, high performance, oem grade, compact.",348.41,easy-install|high-performance|oem-grade|compact,0.5576,0.0001852063203646248,0,2025-01-12,0.158
2079,Volante Compact Speaker 608,Electronics,Speakers,Volante,"Volante Compact Speakers built for travel. This Electronics product features long battery and professional construction. Part of the Volante Speakers range, it is designed for value-conscious shoppers who want reliable speakers performance. Key attributes: long battery, professional, bluetooth.",12976.66,long-battery|professional|bluetooth,0.5445,1.7648758079646513e-05,1,2026-06-10,0.9596
2080,Volante Prime Laptop 926,Electronics,Laptops,Volante,"Volante Prime Laptops built for everyday convenience. This Electronics product features fast charging and gaming construction. Part of the Volante Laptops range, it is designed for first-time buyers who want reliable laptops performance. Key attributes: fast charging, gaming, voice assistant.",18097.98,fast-charging|gaming|voice-assistant,0.7003,0.00026999686538977096,0,2026-03-12,0.9788
2081,Torqline Signature Tyre 628,Automotive,Tyres,Torqline,"Torqline Signature Tyres built for gifting. This Automotive product features high performance and certified construction. Part of the Torqline Tyres range, it is designed for professionals who want reliable tyres performance. Key attributes: high performance, certified, weatherproof, compact.",1063.18,high-performance|certified|weatherproof|compact,0.7729,8.747355440027887e-05,0,2026-02-18,0.4444
2082,Lumitek Heritage Tablet 911,Electronics,Tablets,Lumitek,"Lumitek Heritage Tablets built for daily use. This Electronics product features fast charging and professional construction. Part of the Lumitek Tablets range, it is designed for families who want reliable tablets performance. Key attributes: fast charging, professional, touchscreen.",8543.51,fast-charging|professional|touchscreen,0.6144,0.00036626584641627664,0,2026-02-08,0.9192
2083,Orchardly Everyday Baking 674,Grocery & Gourmet,Baking,Orchardly,"Orchardly Everyday Baking built for outdoor use. This Grocery & Gourmet product features cold pressed and artisanal construction. Part of the Orchardly Baking range, it is designed for students who want reliable baking performance. Key attributes: cold pressed, artisanal, single origin, farm sourced, no preservatives.",217.23,cold-pressed|artisanal|single-origin|farm-sourced|no-preservatives,0.8141,5.7312635644923886e-05,0,2024-06-22,0.0828
2084,Brightloom Everyday Small Appliance 509,Home & Kitchen,Small Appliances,Brightloom,"Brightloom Everyday Small Appliances built for gifting. This Home & Kitchen product features durable and space saving construction. Part of the Brightloom Small Appliances range, it is designed for families who want reliable small appliances performance. Key attributes: durable, space saving, modular, non stick.",239.73,durable|space-saving|modular|non-stick,0.914,0.00017541270893595828,0,2024-12-27,0.096
2085,Orchardly Advanced Condiment 548,Grocery & Gourmet,Condiments,Orchardly,"Orchardly Advanced Condiments built for outdoor use. This Grocery & Gourmet product features high protein and no preservatives construction. Part of the Orchardly Condiments range, it is designed for first-time buyers who want reliable condiments performance. Key attributes: high protein, no preservatives, wholegrain, cold pressed, farm sourced.",306.92,high-protein|no-preservatives|wholegrain|cold-pressed|farm-sourced,0.6016,0.0005572749662314023,0,2024-10-15,0.1376
2086,Optiwave Classic Laptop 701,Electronics,Laptops,Optiwave,"Optiwave Classic Laptops built for long-term use. This Electronics product features high resolution and wireless construction. Part of the Optiwave Laptops range, it is designed for enthusiasts who want reliable laptops performance. Key attributes: high resolution, wireless, waterproof, long battery.",11309.35,high-resolution|wireless|waterproof|long-battery,0.8824,8.834916293645092e-05,0,2025-03-10,0.948
2087,Hearthline Studio Bedding 358,Home & Kitchen,Bedding,Hearthline,"Hearthline Studio Bedding built for professional use. This Home & Kitchen product features modular and minimalist construction. Part of the Hearthline Bedding range, it is designed for frequent travellers who want reliable bedding performance. Key attributes: modular, minimalist, stainless steel.",697.76,modular|minimalist|stainless-steel,0.8718,5.810420164197693e-05,0,2025-09-23,0.3216
2088,Velora Pro Nail Care 329,Beauty & Personal Care,Nail Care,Velora,"Velora Pro Nail Care built for everyday convenience. This Beauty & Personal Care product features sensitive skin and organic construction. Part of the Velora Nail Care range, it is designed for value-conscious shoppers who want reliable nail care performance. Key attributes: sensitive skin, organic, cruelty free, hydrating, anti ageing.",1174.46,sensitive-skin|organic|cruelty-free|hydrating|anti-ageing,0.6294,9.060868854121426e-05,0,2025-09-22,0.4812
2089,Playnest Signature Card Game 564,Toys & Games,Card Games,Playnest,"Playnest Signature Card Games built for long-term use. This Toys & Games product features creative and problem solving construction. Part of the Playnest Card Games range, it is designed for value-conscious shoppers who want reliable card games performance. Key attributes: creative, problem solving, wooden, collectible.",500.23,creative|problem-solving|wooden|collectible,0.8999,0.0004462524446118471,0,2026-03-24,0.2348
2090,Drivemax Ultra Bike Accessorie 116,Automotive,Bike Accessories,Drivemax,"Drivemax Ultra Bike Accessories built for outdoor use. This Automotive product features oem grade and all terrain construction. Part of the Drivemax Bike Accessories range, it is designed for gift shoppers who want reliable bike accessories performance. Key attributes: oem grade, all terrain, certified, high performance.",1662.86,oem-grade|all-terrain|certified|high-performance,0.6595,5.702437192880354e-05,0,2025-12-09,0.5888
2091,Denimworks Studio Handbag 525,Fashion,Handbags,Denimworks,"Denimworks Studio Handbags built for daily use. This Fashion product features lightweight and seasonal construction. Part of the Denimworks Handbags range, it is designed for professionals who want reliable handbags performance. Key attributes: lightweight, seasonal, handcrafted, printed, formal.",1136.31,lightweight|seasonal|handcrafted|printed|formal,0.7482,0.00025309631246192576,0,2025-02-26,0.4708
2092,Nutriva Max Dry Fruit 598,Grocery & Gourmet,Dry Fruits,Nutriva,"Nutriva Max Dry Fruits built for outdoor use. This Grocery & Gourmet product features resealable and cold pressed construction. Part of the Nutriva Dry Fruits range, it is designed for families who want reliable dry fruits performance. Key attributes: resealable, cold pressed, organic, vegan.",209.29,resealable|cold-pressed|organic|vegan,0.5722,0.0005788459491000143,0,2025-08-08,0.0788
2093,Vestira Studio Women's Clothing 299,Fashion,Women's Clothing,Vestira,"Vestira Studio Women's Clothing built for daily use. This Fashion product features sustainable and formal construction. Part of the Vestira Women's Clothing range, it is designed for students who want reliable women's clothing performance. Key attributes: sustainable, formal, handcrafted.",673.03,sustainable|formal|handcrafted,0.7003,5.676715795927521e-05,0,2025-05-10,0.3112
2094,Spicehaus Compact Beverage 897,Grocery & Gourmet,Beverages,Spicehaus,"Spicehaus Compact Beverages built for professional use. This Grocery & Gourmet product features wholegrain and gluten free construction. Part of the Spicehaus Beverages range, it is designed for value-conscious shoppers who want reliable beverages performance. Key attributes: wholegrain, gluten free, high protein, sugar free.",462.22,wholegrain|gluten-free|high-protein|sugar-free,0.8299,0.00010249111832177107,0,2024-09-19,0.2148
2095,Herbwell Heritage Supplement 645,Health & Wellness,Supplements,Herbwell,"Herbwell Heritage Supplements built for outdoor use. This Health & Wellness product features plant based and doctor recommended construction. Part of the Herbwell Supplements range, it is designed for first-time buyers who want reliable supplements performance. Key attributes: plant based, doctor recommended, daily use.",2597.17,plant-based|doctor-recommended|daily-use,0.8009,7.192435319487627e-05,0,2026-03-03,0.7236
2096,Optiwave Lite Tablet 925,Electronics,Tablets,Optiwave,"Optiwave Lite Tablets built for professional use. This Electronics product features noise cancelling and fast charging construction. Part of the Optiwave Tablets range, it is designed for first-time buyers who want reliable tablets performance. Key attributes: noise cancelling, fast charging, voice assistant, touchscreen.",33460.98,noise-cancelling|fast-charging|voice-assistant|touchscreen,0.7979,8.809738424913244e-05,0,2025-01-01,0.9976
2097,Zentro Signature Camera 752,Electronics,Cameras,Zentro,"Zentro Signature Cameras built for daily use. This Electronics product features fast charging and noise cancelling construction. Part of the Zentro Cameras range, it is designed for value-conscious shoppers who want reliable cameras performance. Key attributes: fast charging, noise cancelling, long battery.",4849.12,fast-charging|noise-cancelling|long-battery,0.4263,0.00022014839913230184,0,2024-07-08,0.8444
2098,Orchardly Elite Organic Food 807,Grocery & Gourmet,Organic Foods,Orchardly,"Orchardly Elite Organic Foods built for everyday convenience. This Grocery & Gourmet product features high protein and vegan construction. Part of the Orchardly Organic Foods range, it is designed for first-time buyers who want reliable organic foods performance. Key attributes: high protein, vegan, sugar free, gluten free, farm sourced.",193.26,high-protein|vegan|sugar-free|gluten-free|farm-sourced,0.8645,0.0042458645552583855,0,2024-09-01,0.0628
2099,Pistonworks Ultra Safety 817,Automotive,Safety,Pistonworks,"Pistonworks Ultra Safety built for outdoor use. This Automotive product features long life and high performance construction. Part of the Pistonworks Safety range, it is designed for first-time buyers who want reliable safety performance. Key attributes: long life, high performance, anti rust, all terrain, universal fit.",687.22,long-life|high-performance|anti-rust|all-terrain|universal-fit,0.7468,0.0001947136125178578,0,2026-01-12,0.3164
2100,Grainmill Ultra Snack 850,Grocery & Gourmet,Snacks,Grainmill,"Grainmill Ultra Snacks built for home use. This Grocery & Gourmet product features farm sourced and no preservatives construction. Part of the Grainmill Snacks range, it is designed for first-time buyers who want reliable snacks performance. Key attributes: farm sourced, no preservatives, sugar free.",49.0,farm-sourced|no-preservatives|sugar-free,0.7051,0.0005121868036129873,0,2025-11-08,0.001
2101,Brightloom Elite Home Decor 979,Home & Kitchen,Home Decor,Brightloom,"Brightloom Elite Home Decor built for professional use. This Home & Kitchen product features stainless steel and non stick construction. Part of the Brightloom Home Decor range, it is designed for enthusiasts who want reliable home decor performance. Key attributes: stainless steel, non stick, minimalist, handcrafted.",668.0,stainless-steel|non-stick|minimalist|handcrafted,0.6773,0.003327828667949336,0,2025-03-19,0.3084
2102,Nutriva Lite Snack 268,Grocery & Gourmet,Snacks,Nutriva,"Nutriva Lite Snacks built for professional use. This Grocery & Gourmet product features high protein and sugar free construction. Part of the Nutriva Snacks range, it is designed for first-time buyers who want reliable snacks performance. Key attributes: high protein, sugar free, gluten free, resealable.",153.05,high-protein|sugar-free|gluten-free|resealable,0.5731,2.0845972171511457e-06,1,2026-06-21,0.0376
2103,Silkroute Pro Ethnic Wear 421,Fashion,Ethnic Wear,Silkroute,"Silkroute Pro Ethnic Wear built for professional use. This Fashion product features breathable and seasonal construction. Part of the Silkroute Ethnic Wear range, it is designed for value-conscious shoppers who want reliable ethnic wear performance. Key attributes: breathable, seasonal, casual.",3140.85,breathable|seasonal|casual,0.2776,7.786966543847201e-05,0,2025-02-27,0.7724
2104,Wellspring Heritage Supplement 878,Health & Wellness,Supplements,Wellspring,"Wellspring Heritage Supplements built for travel. This Health & Wellness product features sports nutrition and portable construction. Part of the Wellspring Supplements range, it is designed for first-time buyers who want reliable supplements performance. Key attributes: sports nutrition, portable, rechargeable, plant based.",2090.6,sports-nutrition|portable|rechargeable|plant-based,0.6326,8.765986652489658e-05,0,2025-02-12,0.6628
2105,Axlepro Advanced Lubricant 162,Automotive,Lubricants,Axlepro,"Axlepro Advanced Lubricants built for daily use. This Automotive product features easy install and anti rust construction. Part of the Axlepro Lubricants range, it is designed for families who want reliable lubricants performance. Key attributes: easy install, anti rust, compact, all terrain.",920.21,easy-install|anti-rust|compact|all-terrain,0.8598,8.930497455983364e-05,0,2026-02-11,0.4008
2106,Roadgrip Classic Safety 207,Automotive,Safety,Roadgrip,"Roadgrip Classic Safety built for outdoor use. This Automotive product features heavy duty and all terrain construction. Part of the Roadgrip Safety range, it is designed for gift shoppers who want reliable safety performance. Key attributes: heavy duty, all terrain, universal fit.",1571.88,heavy-duty|all-terrain|universal-fit,0.5742,0.0002917300522003664,0,2024-09-20,0.5716
2107,Axlepro Pro Tyre 449,Automotive,Tyres,Axlepro,"Axlepro Pro Tyres built for professional use. This Automotive product features impact resistant and long life construction. Part of the Axlepro Tyres range, it is designed for students who want reliable tyres performance. Key attributes: impact resistant, long life, certified, universal fit.",1264.08,impact-resistant|long-life|certified|universal-fit,0.4908,8.704158654720925e-05,0,2026-03-12,0.5032
2108,Herbwell Studio Medical Device 929,Health & Wellness,Medical Devices,Herbwell,"Herbwell Studio Medical Devices built for professional use. This Health & Wellness product features immunity and daily use construction. Part of the Herbwell Medical Devices range, it is designed for students who want reliable medical devices performance. Key attributes: immunity, daily use, sugar free.",483.37,immunity|daily-use|sugar-free,0.4805,0.0002497792089282669,0,2025-03-25,0.2272
2109,Nexovia Essential Gaming Console 724,Electronics,Gaming Consoles,Nexovia,"Nexovia Essential Gaming Consoles built for gifting. This Electronics product features wireless and fast charging construction. Part of the Nexovia Gaming Consoles range, it is designed for first-time buyers who want reliable gaming consoles performance. Key attributes: wireless, fast charging, long battery.",11046.06,wireless|fast-charging|long-battery,0.6094,0.00033122303012876424,0,2024-08-13,0.9456
2110,Wellspring Studio Vision Care 234,Health & Wellness,Vision Care,Wellspring,"Wellspring Studio Vision Care built for professional use. This Health & Wellness product features doctor recommended and iso certified construction. Part of the Wellspring Vision Care range, it is designed for students who want reliable vision care performance. Key attributes: doctor recommended, iso certified, ayurvedic, immunity, sports nutrition.",766.85,doctor-recommended|iso-certified|ayurvedic|immunity|sports-nutrition,0.7997,0.00012052695531086528,0,2026-04-27,0.3512
2111,Urbanknot Pro Women's Clothing 117,Fashion,Women's Clothing,Urbanknot,"Urbanknot Pro Women's Clothing built for outdoor use. This Fashion product features handcrafted and formal construction. Part of the Urbanknot Women's Clothing range, it is designed for professionals who want reliable women's clothing performance. Key attributes: handcrafted, formal, everyday, slim fit.",611.65,handcrafted|formal|everyday|slim-fit,0.7571,6.621944130449282e-05,0,2025-08-01,0.2816
2112,Coppernest Prime Furniture 217,Home & Kitchen,Furniture,Coppernest,"Coppernest Prime Furniture built for everyday convenience. This Home & Kitchen product features compact and stainless steel construction. Part of the Coppernest Furniture range, it is designed for professionals who want reliable furniture performance. Key attributes: compact, stainless steel, modular.",7497.8,compact|stainless-steel|modular,0.7907,0.0001385496458689949,0,2025-07-19,0.9032
2113,Everhome Studio Cookware 680,Home & Kitchen,Cookware,Everhome,"Everhome Studio Cookware built for home use. This Home & Kitchen product features stainless steel and space saving construction. Part of the Everhome Cookware range, it is designed for enthusiasts who want reliable cookware performance. Key attributes: stainless steel, space saving, non stick, dishwasher safe.",1266.98,stainless-steel|space-saving|non-stick|dishwasher-safe,0.5174,2.992971873612724e-07,1,2026-06-19,0.5044
2114,Vestira Prime Women's Clothing 494,Fashion,Women's Clothing,Vestira,"Vestira Prime Women's Clothing built for home use. This Fashion product features sustainable and slim fit construction. Part of the Vestira Women's Clothing range, it is designed for first-time buyers who want reliable women's clothing performance. Key attributes: sustainable, slim fit, leather, formal.",827.48,sustainable|slim-fit|leather|formal,0.7563,0.0015710949734406457,0,2024-09-28,0.376
2115,Claypeak Everyday Bedding 975,Home & Kitchen,Bedding,Claypeak,"Claypeak Everyday Bedding built for professional use. This Home & Kitchen product features energy efficient and stainless steel construction. Part of the Claypeak Bedding range, it is designed for enthusiasts who want reliable bedding performance. Key attributes: energy efficient, stainless steel, dishwasher safe.",1742.75,energy-efficient|stainless-steel|dishwasher-safe,0.8622,1.880451766902497e-07,1,2026-06-10,0.6064
2116,Petalworks Classic Makeup 874,Beauty & Personal Care,Makeup,Petalworks,"Petalworks Classic Makeup built for home use. This Beauty & Personal Care product features vegan and fragrance free construction. Part of the Petalworks Makeup range, it is designed for families who want reliable makeup performance. Key attributes: vegan, fragrance free, natural extracts, long lasting, anti ageing.",1384.87,vegan|fragrance-free|natural-extracts|long-lasting|anti-ageing,0.888,0.00018354570668247718,0,2024-11-18,0.5308
2117,Vestira Advanced Activewear 908,Fashion,Activewear,Vestira,"Vestira Advanced Activewear built for everyday convenience. This Fashion product features formal and breathable construction. Part of the Vestira Activewear range, it is designed for gift shoppers who want reliable activewear performance. Key attributes: formal, breathable, slim fit.",3041.68,formal|breathable|slim-fit,0.8576,0.0008284597924309987,0,2026-05-21,0.7648
2118,Coppernest Studio Dinnerware 559,Home & Kitchen,Dinnerware,Coppernest,"Coppernest Studio Dinnerware built for daily use. This Home & Kitchen product features durable and non stick construction. Part of the Coppernest Dinnerware range, it is designed for first-time buyers who want reliable dinnerware performance. Key attributes: durable, non stick, stainless steel, dishwasher safe.",388.98,durable|non-stick|stainless-steel|dishwasher-safe,0.7227,0.00014056134765547254,0,2024-07-22,0.1768
2119,Casaform Heritage Furniture 975,Home & Kitchen,Furniture,Casaform,"Casaform Heritage Furniture built for daily use. This Home & Kitchen product features durable and energy efficient construction. Part of the Casaform Furniture range, it is designed for enthusiasts who want reliable furniture performance. Key attributes: durable, energy efficient, minimalist, dishwasher safe.",1583.8,durable|energy-efficient|minimalist|dishwasher-safe,0.7096,3.4358848646450655e-07,1,2026-06-15,0.5752
2120,Spicehaus Essential Breakfast 685,Grocery & Gourmet,Breakfast,Spicehaus,"Spicehaus Essential Breakfast built for gifting. This Grocery & Gourmet product features sugar free and vegan construction. Part of the Spicehaus Breakfast range, it is designed for first-time buyers who want reliable breakfast performance. Key attributes: sugar free, vegan, high protein.",233.93,sugar-free|vegan|high-protein,0.5646,0.0006204263389901239,0,2024-12-17,0.0936
2121,Bindery Lite Fiction 379,Books & Media,Fiction,Bindery,"Bindery Lite Fiction built for everyday convenience. This Books & Media product features series and bestseller construction. Part of the Bindery Fiction range, it is designed for students who want reliable fiction performance. Key attributes: series, bestseller, illustrated, critically acclaimed.",193.34,series|bestseller|illustrated|critically-acclaimed,0.5321,0.00011005060401369376,0,2024-10-12,0.0636
